,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
69,69,1990-03-26,,SAS,W,113,95,47,88,.534,0,4,.000,19,24,.792,15,45,25,18,9,22,21,,38,90,.422,0,1,.000,19,26,.731,19,44,19,10,4,23,23
70,70,1990-03-29,,MIL,W,120,94,48,92,.522,5,12,.417,19,25,.760,16,53,34,10,13,14,19,,40,101,.396,0,5,.000,14,20,.700,20,46,23,9,5,13,19
71,71,1990-03-31,,MIN,W,106,98,42,79,.532,2,6,.333,20,30,.667,17,47,26,10,5,24,19,,40,81,.494,2,6,.333,16,24,.667,10,30,19,14,0,17,25
72,72,1990-04-03,@,PHI,L,112,133,49,97,.505,3,6,.500,11,17,.647,13,45,32,7,8,20,20,,53,102,.520,5,13,.385,22,28,.786,17,52,29,13,7,12,15
73,73,1990-04-06,@,WSB,L,110,121,43,94,.457,2,9,.222,22,26,.846,15,42,23,8,5,13,29,,47,93,.505,0,1,.000,27,38,.711,18,51,29,5,4,14,20
74,74,1990-04-08,@,ORL,W,146,123,55,98,.561,2,6,.333,34,41,.829,15,60,40,7,8,23,30,,45,103,.437,1,6,.167,32,41,.780,13,39,22,11,2,13,25
75,75,1990-04-10,@,CHH,W,115,112,43,83,.518,2,6,.333,27,36,.750,11,46,33,10,4,16,16,,50,99,.505,6,11,.545,6,6,1.000,9,41,32,8,1,15,28
76,76,1990-04-12,,CHH,W,117,110,46,80,.575,1,4,.250,24,34,.706,8,44,31,8,5,21,25,,45,94,.479,2,9,.222,18,21,.857,10,37,26,13,2,18,25
77,77,1990-04-14,@,UTA,W,103,99,41,90,.456,4,9,.444,17,22,.773,14,47,19,7,7,17,23,,36,84,.429,5,14,.357,22,32,.688,13,45,20,9,6,16,22
78,78,1990-04-15,@,LAL,L,102,113,42,91,.462,0,3,.000,18,30,.600,8,39,21,13,8,16,27,,40,82,.488,5,15,.333,28,36,.778,13,50,25,10,5,20,27
79,79,1990-04-17,,SAC,W,112,97,44,88,.500,2,7,.286,22,30,.733,16,41,22,15,5,12,14,,43,83,.518,2,8,.250,9,12,.750,15,37,26,9,6,24,24
80,80,1990-04-19,,DEN,L,127,130,52,99,.525,1,6,.167,22,27,.815,14,51,34,11,7,23,26,,50,102,.490,5,6,.833,25,28,.893,15,43,32,11,4,16,22
81,81,1990-04-20,@,DAL,L,120,121,50,92,.543,3,7,.429,17,29,.586,21,48,29,5,6,16,24,,46,86,.535,3,10,.300,26,37,.703,15,39,25,10,5,13,23
82,82,1990-04-22,,UTA,W,100,88,39,94,.415,2,8,.250,20,34,.588,21,57,20,13,8,16,22,,33,75,.440,5,11,.455,17,23,.739,5,40,26,5,11,22,29
