,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
21,21,1996-12-10,@,TOR,W,101,91,33,80,.413,3,11,.273,32,38,.842,22,51,15,8,4,18,18,,37,78,.474,4,19,.211,13,15,.867,9,32,22,9,7,18,30
22,22,1996-12-12,@,NYK,L,79,90,28,81,.346,6,19,.316,17,22,.773,12,39,19,10,3,15,14,,37,90,.411,9,25,.360,7,12,.583,23,61,24,7,6,21,27
23,23,1996-12-13,@,CLE,L,87,101,31,69,.449,6,14,.429,19,22,.864,12,37,23,5,8,22,27,,33,73,.452,7,19,.368,28,34,.824,12,36,21,12,3,14,25
24,24,1996-12-15,,WSB,L,102,110,36,74,.486,9,18,.500,21,31,.677,10,32,17,9,3,24,26,,41,76,.539,7,19,.368,21,29,.724,10,37,35,17,9,18,25
25,25,1996-12-17,@,SEA,L,83,123,28,73,.384,6,16,.375,21,26,.808,9,38,18,4,7,25,27,,42,79,.532,10,19,.526,29,41,.707,9,41,34,21,6,12,23
26,26,1996-12-18,,MIN,W,123,96,48,85,.565,12,26,.462,15,21,.714,13,44,33,9,1,15,27,,34,85,.400,2,11,.182,26,34,.765,17,37,25,11,4,12,20
27,27,1996-12-22,,LAC,W,97,91,30,75,.400,7,16,.438,30,38,.789,16,39,16,9,4,9,25,,33,71,.465,5,16,.313,20,23,.870,12,40,25,6,3,16,30
28,28,1996-12-26,@,DAL,W,113,108,43,81,.531,9,19,.474,18,22,.818,11,43,26,14,2,17,12,,41,83,.494,12,21,.571,14,16,.875,10,34,24,9,1,17,19
29,29,1996-12-28,@,HOU,L,95,104,38,93,.409,5,20,.250,14,20,.700,16,41,22,9,3,14,20,,40,86,.465,7,25,.280,17,22,.773,17,45,26,10,5,14,15
30,30,1997-01-03,,PHI,W,122,114,46,87,.529,5,18,.278,25,30,.833,13,53,32,8,4,19,27,,38,99,.384,13,28,.464,25,35,.714,24,50,22,14,2,18,23
31,31,1997-01-06,,CHH,L,101,109,37,82,.451,7,23,.304,20,23,.870,11,41,24,6,11,12,29,,32,77,.416,9,18,.500,36,40,.900,14,48,22,7,2,9,22
32,32,1997-01-08,,VAN,L,95,109,32,88,.364,6,26,.231,25,30,.833,23,48,22,5,5,17,25,,36,78,.462,5,17,.294,32,39,.821,15,48,27,11,2,15,25
33,33,1997-01-09,@,VAN,W,102,86,43,78,.551,5,12,.417,11,15,.733,10,41,24,6,5,13,12,,37,83,.446,4,17,.235,8,15,.533,10,32,31,8,6,10,17
34,34,1997-01-12,@,MIL,L,93,111,37,80,.463,7,14,.500,12,14,.857,9,31,20,10,3,15,22,,45,92,.489,5,16,.313,16,22,.727,21,50,30,9,7,15,20
35,35,1997-01-14,@,BOS,L,108,116,42,84,.500,4,17,.235,20,25,.800,11,34,23,8,5,21,24,,40,79,.506,6,12,.500,30,40,.750,14,42,27,13,4,22,21
36,36,1997-01-15,@,PHI,W,128,111,50,90,.556,9,21,.429,19,27,.704,11,40,24,10,5,14,29,,42,85,.494,0,13,.000,27,37,.730,12,39,27,6,2,13,25
37,37,1997-01-17,@,IND,W,98,91,33,80,.413,4,16,.250,28,30,.933,16,50,21,7,10,15,27,,35,89,.393,5,12,.417,16,32,.500,19,46,22,8,3,11,26
38,38,1997-01-18,@,MIN,L,93,108,34,72,.472,8,19,.421,17,24,.708,5,29,22,6,6,14,21,,41,80,.513,5,11,.455,21,26,.808,13,45,28,8,2,17,19
39,39,1997-01-21,,DAL,W,105,93,37,78,.474,7,19,.368,24,35,.686,9,36,23,11,3,8,18,,34,76,.447,9,23,.391,16,20,.800,14,48,19,5,3,21,22
40,40,1997-01-23,,DET,L,79,94,31,69,.449,8,21,.381,9,14,.643,7,33,24,4,3,17,13,,39,80,.488,11,27,.407,5,7,.714,11,40,27,9,2,13,18
41,41,1997-01-24,@,LAL,L,97,114,38,89,.427,2,12,.167,19,27,.704,16,39,23,11,6,15,27,,44,95,.463,7,22,.318,19,25,.760,25,54,34,6,12,17,19
42,42,1997-01-27,,VAN,W,122,97,41,75,.547,5,13,.385,35,37,.946,11,42,31,8,1,14,21,,35,79,.443,6,19,.316,21,25,.840,12,31,24,7,5,14,29
43,43,1997-01-29,,SEA,L,86,111,31,79,.392,4,19,.211,20,28,.714,12,39,20,8,5,19,15,,40,87,.460,13,27,.481,18,21,.857,16,52,28,10,6,18,23
44,44,1997-01-31,,CHI,L,92,115,38,82,.463,7,20,.350,9,14,.643,15,40,24,6,1,20,14,,48,90,.533,7,18,.389,12,15,.800,16,46,27,13,2,13,21
45,45,1997-02-01,@,LAC,L,98,110,30,70,.429,7,15,.467,31,36,.861,10,32,15,9,2,11,21,,45,75,.600,9,18,.500,11,19,.579,10,40,25,8,1,19,27
46,46,1997-02-04,,ATL,L,85,107,36,83,.434,3,18,.167,10,18,.556,14,39,27,5,2,10,16,,42,84,.500,8,22,.364,15,17,.882,15,45,25,9,3,9,13
47,47,1997-02-13,@,DAL,W,107,99,42,82,.512,7,19,.368,16,21,.762,14,48,23,8,8,13,20,,39,89,.438,9,25,.360,12,20,.600,19,43,24,7,2,12,21
48,48,1997-02-14,@,SAS,W,108,94,38,83,.458,10,23,.435,22,24,.917,10,45,25,7,9,8,19,,33,86,.384,6,20,.300,22,31,.710,20,47,17,5,10,12,18
49,49,1997-02-16,@,SAC,L,85,105,33,79,.418,5,16,.313,14,22,.636,10,41,14,1,7,16,17,,43,93,.462,8,16,.500,11,17,.647,16,48,30,8,4,12,23
50,50,1997-02-19,,BOS,W,112,101,44,80,.550,7,16,.438,17,29,.586,11,39,35,20,8,17,25,,34,72,.472,9,17,.529,24,32,.750,11,40,27,11,2,27,24
51,51,1997-02-21,@,MIN,L,82,101,31,92,.337,5,21,.238,15,19,.789,22,53,16,9,5,22,20,,40,85,.471,4,16,.250,17,22,.773,11,42,31,16,10,17,22
52,52,1997-02-22,@,CHI,L,87,120,36,96,.375,6,20,.300,9,13,.692,20,45,18,7,1,20,22,,42,85,.494,11,26,.423,25,32,.781,16,54,32,15,1,16,18
53,53,1997-02-24,@,ATL,L,100,106,38,68,.559,5,15,.333,19,28,.679,7,29,20,5,1,16,25,,40,72,.556,9,22,.409,17,30,.567,9,29,21,13,5,15,22
54,54,1997-02-26,@,DET,L,84,117,31,79,.392,5,16,.313,17,23,.739,17,40,16,2,5,14,17,,44,78,.564,11,23,.478,18,22,.818,6,35,19,11,6,4,18
55,55,1997-02-28,@,NJN,W,117,108,36,74,.486,7,16,.438,38,44,.864,14,48,24,5,6,20,26,,38,92,.413,5,17,.294,27,32,.844,14,35,22,12,5,12,34
56,56,1997-03-01,@,WSB,L,108,118,34,80,.425,8,19,.421,32,41,.780,12,31,16,7,0,20,29,,43,80,.538,5,14,.357,27,39,.692,16,42,28,9,6,17,32
57,57,1997-03-03,,UTA,L,104,111,37,64,.578,8,17,.471,22,26,.846,7,28,23,8,0,19,28,,39,65,.600,4,9,.444,29,36,.806,7,27,30,12,2,12,27
58,58,1997-03-05,,HOU,L,85,90,31,78,.397,4,15,.267,19,23,.826,15,46,16,4,1,20,23,,34,71,.479,3,18,.167,19,24,.792,7,35,27,12,5,16,22
59,59,1997-03-07,,ORL,W,108,101,43,78,.551,3,10,.300,19,25,.760,14,43,26,11,2,18,18,,35,82,.427,10,27,.370,21,25,.840,17,39,25,15,1,16,16
60,60,1997-03-09,,SAC,W,102,98,33,72,.458,2,6,.333,34,37,.919,15,39,18,14,3,23,20,,36,69,.522,3,11,.273,23,28,.821,8,24,25,16,4,22,27
61,61,1997-03-10,@,LAC,L,106,112,30,73,.411,6,19,.316,40,47,.851,13,38,15,8,6,19,26,,45,91,.495,4,13,.308,18,30,.600,20,45,24,9,8,16,35
62,62,1997-03-12,@,LAL,L,101,109,38,86,.442,7,18,.389,18,22,.818,15,36,24,6,5,14,21,,43,91,.473,4,19,.211,19,26,.731,20,47,30,9,8,15,25
63,63,1997-03-13,,CLE,W,101,95,37,70,.529,7,17,.412,20,24,.833,5,28,23,6,3,16,21,,39,79,.494,6,15,.400,11,15,.733,10,36,24,6,3,17,24
64,64,1997-03-15,,TOR,W,106,102,42,80,.525,5,16,.313,17,24,.708,16,46,30,5,2,13,17,,38,80,.475,12,24,.500,14,17,.824,9,28,27,7,6,12,20
65,65,1997-03-17,,PHO,L,95,116,40,80,.500,1,14,.071,14,27,.519,16,43,20,4,4,15,19,,42,81,.519,16,28,.571,16,24,.667,11,40,28,10,2,15,27
66,66,1997-03-19,@,MIA,L,91,93,31,71,.437,6,17,.353,23,33,.697,11,47,11,5,0,19,24,,34,86,.395,6,33,.182,19,27,.704,12,45,20,12,0,8,24
67,67,1997-03-20,@,ORL,L,95,100,37,70,.529,4,15,.267,17,24,.708,13,43,21,6,4,20,21,,34,82,.415,12,29,.414,20,23,.870,14,35,24,9,8,11,20
68,68,1997-03-22,@,CHH,L,93,100,35,88,.398,4,15,.267,19,20,.950,16,46,18,1,5,17,21,,37,80,.463,9,20,.450,17,23,.739,10,38,30,10,9,11,17
69,69,1997-03-25,,SEA,L,89,126,31,70,.443,4,16,.250,23,34,.676,11,34,19,4,7,20,27,,47,85,.553,10,23,.435,22,28,.786,14,43,38,16,1,12,29
70,70,1997-03-28,@,PHO,L,115,122,43,90,.478,8,18,.444,21,29,.724,12,50,30,6,5,19,31,,40,89,.449,10,26,.385,32,36,.889,9,39,29,11,10,13,21
71,71,1997-03-30,,MIN,L,102,113,38,82,.463,7,16,.438,19,22,.864,13,40,26,4,2,18,25,,43,74,.581,3,10,.300,24,30,.800,5,33,32,12,7,13,24
72,72,1997-04-01,@,POR,W,91,82,31,66,.470,6,15,.400,23,28,.821,7,43,17,3,3,24,23,,31,89,.348,4,19,.211,16,24,.667,15,37,18,14,3,9,19
73,73,1997-04-03,,DAL,W,106,90,39,85,.459,5,17,.294,23,31,.742,24,50,24,9,7,17,19,,32,72,.444,9,18,.500,17,22,.773,8,27,22,13,4,18,24
74,74,1997-04-05,,SAS,W,120,103,47,83,.566,8,18,.444,18,25,.720,13,36,32,9,2,11,15,,44,84,.524,3,10,.300,12,19,.632,13,34,32,6,3,18,23
75,75,1997-04-06,,UTA,L,100,114,35,75,.467,7,15,.467,23,31,.742,15,33,28,6,2,19,29,,42,78,.538,2,8,.250,28,36,.778,16,42,37,15,3,14,26
76,76,1997-04-08,,LAL,L,85,109,34,84,.405,2,11,.182,15,20,.750,20,39,25,11,3,18,16,,39,70,.557,11,22,.500,20,25,.800,11,41,22,15,5,19,23
77,77,1997-04-10,,DEN,W,109,107,42,102,.412,7,18,.389,18,24,.750,18,59,27,7,7,12,16,,44,102,.431,9,24,.375,10,15,.667,9,53,33,6,5,11,20
78,78,1997-04-11,@,SAC,L,87,97,31,74,.419,6,15,.400,19,30,.633,11,41,11,7,5,19,13,,40,95,.421,5,14,.357,12,15,.800,16,48,29,11,6,13,23
79,79,1997-04-13,,PHO,L,97,105,38,90,.422,5,17,.294,16,25,.640,19,51,15,7,3,13,19,,36,83,.434,10,29,.345,23,25,.920,7,39,24,8,3,8,17
80,80,1997-04-14,@,DEN,W,103,93,38,93,.409,2,12,.167,25,27,.926,16,54,15,5,3,7,16,,35,83,.422,10,24,.417,13,19,.684,6,41,24,6,3,12,24
81,81,1997-04-17,@,UTA,L,93,106,34,84,.405,4,15,.267,21,26,.808,21,44,18,13,5,19,19,,40,71,.563,9,15,.600,17,21,.810,7,31,26,14,9,23,20
82,82,1997-04-19,,SAC,L,120,122,50,107,.467,6,17,.353,14,20,.700,24,53,26,7,3,14,22,,46,85,.541,8,18,.444,22,30,.733,10,43,30,9,6,11,19
