,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
13,13,2006-11-24,@,DEN,L,129,140,53,93,.570,8,26,.308,15,24,.625,15,39,30,8,5,26,28,,52,94,.553,8,23,.348,28,35,.800,15,39,42,15,6,19,26
14,14,2006-11-25,,UTA,W,91,78,36,89,.404,4,18,.222,15,23,.652,20,52,26,14,12,16,15,,27,83,.325,8,27,.296,16,20,.800,15,48,24,10,5,22,24
15,15,2006-11-27,,SAS,W,111,102,41,83,.494,9,17,.529,20,24,.833,8,36,27,10,11,12,18,,36,87,.414,6,16,.375,24,26,.923,13,40,21,7,10,13,14
16,16,2006-11-29,,IND,L,106,108,45,88,.511,8,18,.444,8,12,.667,7,45,25,7,15,19,22,,40,94,.426,10,22,.455,18,26,.692,16,49,25,12,7,16,17
17,17,2006-12-02,,MIL,L,110,115,42,85,.494,10,31,.323,16,20,.800,11,33,31,10,3,18,29,,41,85,.482,10,27,.370,23,34,.676,16,44,29,8,1,19,19
18,18,2006-12-04,@,SAS,L,89,129,37,91,.407,4,16,.250,11,16,.688,7,34,20,5,5,10,17,,49,94,.521,13,23,.565,18,19,.947,11,51,37,5,5,12,18
19,19,2006-12-05,@,HOU,L,90,118,32,82,.390,8,17,.471,18,30,.600,9,35,11,13,5,16,24,,45,84,.536,6,21,.286,22,28,.786,12,52,28,9,3,21,22
20,20,2006-12-09,,NOK,W,101,80,41,83,.494,8,28,.286,11,13,.846,9,42,29,9,3,15,22,,30,70,.429,4,18,.222,16,24,.667,7,38,18,8,3,18,21
21,21,2006-12-10,@,SEA,L,115,117,40,84,.476,11,26,.423,24,28,.857,11,37,25,2,6,13,24,,41,85,.482,7,21,.333,28,33,.848,12,43,23,7,1,11,24
22,22,2006-12-12,,SAC,W,126,113,43,81,.531,15,27,.556,25,36,.694,12,44,33,10,5,12,24,,35,82,.427,10,32,.313,33,41,.805,14,43,26,9,3,14,27
23,23,2006-12-14,,HOU,W,109,107,38,80,.475,6,21,.286,27,35,.771,6,33,24,6,7,15,19,,40,96,.417,11,29,.379,16,19,.842,18,53,30,5,4,20,23
24,24,2006-12-15,@,PHO,L,101,105,38,94,.404,12,31,.387,13,17,.765,6,44,19,10,6,15,23,,41,95,.432,8,31,.258,15,18,.833,10,52,22,5,7,16,15
25,25,2006-12-17,@,TOR,L,115,120,42,83,.506,9,24,.375,22,25,.880,8,38,23,3,2,17,27,,41,87,.471,10,20,.500,28,37,.757,17,50,28,7,8,14,24
26,26,2006-12-18,@,NJN,L,97,105,38,84,.452,10,29,.345,11,19,.579,6,41,23,8,6,17,20,,38,95,.400,6,22,.273,23,31,.742,18,58,30,10,1,13,21
27,27,2006-12-20,@,BOS,W,96,95,36,83,.434,4,16,.250,20,25,.800,14,39,18,11,2,19,22,,34,72,.472,6,21,.286,21,27,.778,11,40,17,8,8,20,23
28,28,2006-12-22,@,ORL,W,117,108,40,83,.482,9,24,.375,28,37,.757,13,37,18,11,8,13,26,,39,82,.476,2,10,.200,28,37,.757,15,46,19,7,6,17,28
29,29,2006-12-23,@,MIA,L,92,105,37,99,.374,7,27,.259,11,17,.647,19,53,20,7,6,15,18,,40,82,.488,8,21,.381,17,23,.739,8,49,25,8,9,15,20
30,30,2006-12-26,,PHI,W,116,97,40,73,.548,13,28,.464,23,32,.719,7,39,25,6,7,19,17,,38,86,.442,2,7,.286,19,26,.731,15,43,16,12,2,15,21
31,31,2006-12-29,,BOS,W,110,100,38,83,.458,7,23,.304,27,35,.771,16,42,28,8,9,13,24,,36,82,.439,5,15,.333,23,30,.767,18,44,21,5,5,18,25
32,32,2006-12-30,@,SAC,L,96,119,34,92,.370,8,31,.258,20,31,.645,18,49,17,7,4,20,26,,38,84,.452,10,25,.400,33,39,.846,11,47,23,14,7,15,23
33,33,2007-01-02,@,NOK,W,97,89,34,86,.395,9,29,.310,20,31,.645,13,46,17,10,2,6,16,,36,76,.474,6,17,.353,11,15,.733,7,49,18,3,4,16,20
34,34,2007-01-03,@,MEM,L,135,144,48,101,.475,18,46,.391,21,24,.875,15,42,33,6,7,12,26,,53,95,.558,12,22,.545,26,35,.743,16,50,38,6,11,10,17
35,35,2007-01-06,,SEA,W,108,104,42,84,.500,6,22,.273,18,34,.529,15,44,23,5,5,14,19,,37,78,.474,12,28,.429,18,23,.783,11,46,27,9,4,20,33
36,36,2007-01-07,@,PHO,L,105,128,37,85,.435,4,15,.267,27,35,.771,14,50,10,8,4,25,22,,54,104,.519,12,32,.375,8,13,.615,11,46,34,11,5,15,24
37,37,2007-01-10,,ORL,L,76,91,28,76,.368,5,17,.294,15,27,.556,10,45,20,10,7,18,24,,34,84,.405,6,14,.429,17,33,.515,20,52,20,11,6,14,19
38,38,2007-01-12,,MIA,L,96,118,36,86,.419,6,22,.273,18,33,.545,12,40,22,10,3,13,18,,45,85,.529,13,30,.433,15,19,.789,12,56,36,8,9,19,25
39,39,2007-01-15,,LAC,W,108,93,39,92,.424,5,21,.238,25,37,.676,20,54,24,13,4,15,23,,39,92,.424,2,9,.222,13,21,.619,16,55,27,6,6,19,22
40,40,2007-01-17,@,LAC,L,109,115,38,91,.418,9,20,.450,24,33,.727,12,44,19,12,5,14,27,,42,87,.483,5,16,.313,26,34,.765,6,43,37,7,12,14,27
41,41,2007-01-20,,CLE,L,104,106,39,98,.398,12,28,.429,14,21,.667,11,45,29,16,6,19,24,,43,90,.478,6,25,.240,14,28,.500,12,57,28,11,7,27,21
42,42,2007-01-22,@,LAL,L,103,108,42,88,.477,5,18,.278,14,20,.700,10,36,19,18,6,20,29,,34,79,.430,9,24,.375,31,41,.756,15,51,18,10,7,23,19
43,43,2007-01-24,,NJN,W,110,109,39,84,.464,5,26,.192,27,35,.771,11,37,25,9,5,14,25,,40,78,.513,11,25,.440,18,25,.720,6,38,28,4,3,20,26
44,44,2007-01-27,,CHA,W,131,105,44,79,.557,10,17,.588,33,44,.750,10,42,31,16,9,15,25,,37,83,.446,3,15,.200,28,41,.683,19,45,20,10,5,22,29
45,45,2007-01-30,@,CLE,L,97,124,31,76,.408,2,20,.100,33,39,.846,10,35,14,5,8,20,28,,42,85,.494,12,22,.545,28,39,.718,16,48,26,12,3,15,25
46,46,2007-01-31,@,ATL,L,94,115,32,73,.438,1,15,.067,29,41,.707,9,31,22,12,4,12,22,,41,85,.482,11,27,.407,22,24,.917,15,48,24,8,6,19,30
47,47,2007-02-02,@,PHI,W,102,101,40,86,.465,4,12,.333,18,25,.720,12,41,19,10,5,14,24,,39,81,.481,2,4,.500,21,26,.808,8,39,20,9,6,14,18
48,48,2007-02-03,@,CHA,L,90,98,36,86,.419,4,21,.190,14,21,.667,16,49,13,6,5,17,18,,36,83,.434,8,24,.333,18,24,.750,12,42,20,7,7,12,23
49,49,2007-02-05,@,IND,W,113,98,37,85,.435,11,17,.647,28,33,.848,11,57,16,10,7,24,25,,33,94,.351,7,23,.304,25,30,.833,10,42,21,11,11,17,22
50,50,2007-02-07,@,MIN,L,93,121,37,100,.370,6,26,.231,13,16,.813,14,42,24,10,8,12,16,,46,91,.505,8,16,.500,21,26,.808,12,61,38,7,7,20,18
51,51,2007-02-09,,CHI,W,123,121,44,103,.427,11,25,.440,24,37,.649,20,55,31,8,9,13,30,,42,93,.452,7,15,.467,30,41,.732,12,53,29,3,8,16,30
52,52,2007-02-11,,ATL,L,105,106,39,84,.464,6,18,.333,21,28,.750,14,44,22,4,4,17,23,,43,85,.506,5,10,.500,15,27,.556,12,42,30,8,8,18,26
53,53,2007-02-12,@,DEN,L,111,123,44,83,.530,8,25,.320,15,20,.750,9,34,29,7,8,18,21,,49,96,.510,7,22,.318,18,27,.667,22,46,37,8,4,14,20
54,54,2007-02-14,,NYK,W,120,101,48,80,.600,11,21,.524,13,21,.619,9,41,29,8,8,18,22,,40,94,.426,7,15,.467,14,17,.824,20,45,26,9,0,20,20
55,55,2007-02-21,,MEM,W,118,115,46,100,.460,5,23,.217,21,28,.750,12,46,25,15,7,15,22,,41,92,.446,14,34,.412,19,26,.731,12,53,28,5,1,25,27
56,56,2007-02-24,@,LAC,L,90,103,36,82,.439,8,22,.364,10,15,.667,7,35,25,10,7,19,26,,37,79,.468,4,9,.444,25,35,.714,11,48,31,10,8,19,22
57,57,2007-02-25,,LAL,L,85,102,37,86,.430,2,19,.105,9,21,.429,13,44,16,7,8,15,20,,38,83,.458,7,21,.333,19,26,.731,10,45,24,11,4,14,18
58,58,2007-02-27,@,MIL,L,101,122,42,90,.467,6,22,.273,11,20,.550,13,43,27,9,5,15,19,,49,91,.538,13,27,.481,11,16,.688,12,48,31,7,5,15,20
59,59,2007-02-28,@,CHI,L,83,113,33,82,.402,4,22,.182,13,19,.684,12,40,15,7,5,22,25,,38,77,.494,10,21,.476,27,34,.794,12,45,29,8,3,20,23
60,60,2007-03-02,@,NYK,L,97,106,40,89,.449,11,23,.478,6,15,.400,11,38,19,5,5,11,27,,34,67,.507,10,19,.526,28,42,.667,6,45,15,4,1,16,23
61,61,2007-03-04,@,WAS,L,106,107,42,95,.442,10,28,.357,12,15,.800,17,52,22,5,4,20,27,,37,85,.435,6,17,.353,27,34,.794,11,44,18,12,6,14,25
62,62,2007-03-05,@,DET,W,111,93,42,77,.545,10,24,.417,17,20,.850,8,45,24,12,3,21,22,,35,81,.432,6,14,.429,17,25,.680,8,34,20,11,3,16,15
63,63,2007-03-07,,DEN,W,110,96,41,93,.441,16,34,.471,12,14,.857,13,50,31,10,9,17,25,,33,86,.384,8,23,.348,22,29,.759,14,49,17,11,8,17,17
64,64,2007-03-09,,LAC,W,99,89,37,82,.451,5,16,.313,20,26,.769,17,48,17,5,6,18,26,,29,71,.408,6,16,.375,25,29,.862,7,35,21,13,1,17,21
65,65,2007-03-11,@,POR,L,87,106,31,83,.373,7,25,.280,18,22,.818,15,43,17,9,3,17,18,,42,86,.488,10,23,.435,12,17,.706,12,49,22,9,6,18,18
66,66,2007-03-12,,DAL,W,117,100,44,77,.571,8,21,.381,21,30,.700,5,28,31,13,6,14,26,,33,78,.423,7,20,.350,27,35,.771,20,50,21,8,3,23,25
67,67,2007-03-16,,MIN,W,106,86,39,80,.488,11,27,.407,17,18,.944,7,38,27,10,3,19,30,,26,73,.356,3,19,.158,31,38,.816,15,46,19,10,3,24,15
68,68,2007-03-17,@,SEA,W,99,98,38,86,.442,9,24,.375,14,17,.824,11,44,21,15,3,20,24,,33,80,.413,7,23,.304,25,34,.735,13,46,19,12,7,23,18
69,69,2007-03-20,@,UTA,L,100,104,36,80,.450,14,28,.500,14,17,.824,10,30,21,7,1,14,28,,39,74,.527,2,6,.333,24,30,.800,10,44,32,5,6,19,20
70,70,2007-03-23,,WAS,W,135,128,49,84,.583,10,25,.400,27,34,.794,9,36,34,13,1,20,25,,48,90,.533,13,34,.382,19,28,.679,17,44,36,13,2,25,28
71,71,2007-03-25,@,LAL,L,113,115,42,97,.433,11,35,.314,18,24,.750,10,33,30,12,2,8,29,,40,84,.476,9,24,.375,26,38,.684,21,63,24,8,7,25,21
72,72,2007-03-26,,SAS,L,89,126,33,89,.371,5,22,.227,18,25,.720,10,33,19,7,4,13,23,,43,72,.597,10,17,.588,30,35,.857,3,46,33,9,3,18,22
73,73,2007-03-29,,PHO,W,124,119,51,98,.520,13,31,.419,9,14,.643,11,44,29,8,4,14,23,,45,87,.517,9,22,.409,20,29,.690,9,41,32,10,4,14,18
74,74,2007-04-01,,MEM,W,122,117,46,89,.517,16,36,.444,14,21,.667,9,41,39,8,12,11,26,,37,76,.487,7,16,.438,36,45,.800,10,43,22,9,3,19,20
75,75,2007-04-04,@,HOU,W,110,99,36,82,.439,16,35,.457,22,27,.815,8,35,24,14,4,10,23,,31,75,.413,15,37,.405,22,29,.759,13,49,19,5,4,23,21
76,76,2007-04-06,@,MEM,W,116,104,42,84,.500,12,36,.333,20,25,.800,7,34,29,12,3,23,28,,34,68,.500,4,12,.333,32,37,.865,7,37,14,12,4,27,25
77,77,2007-04-07,@,SAS,L,99,112,40,94,.426,11,32,.344,8,14,.571,12,34,17,4,4,11,28,,42,80,.525,7,18,.389,21,31,.677,9,45,30,5,8,12,18
78,78,2007-04-09,,UTA,W,126,102,47,85,.553,11,21,.524,21,30,.700,10,45,29,15,11,17,30,,33,82,.402,3,11,.273,33,50,.660,22,49,20,11,1,24,25
79,79,2007-04-13,@,SAC,W,125,108,46,95,.484,11,28,.393,22,30,.733,18,51,19,11,4,16,29,,34,78,.436,8,21,.381,32,44,.727,12,41,21,9,2,20,20
80,80,2007-04-15,,MIN,W,121,108,43,92,.467,12,35,.343,23,28,.821,13,46,29,13,4,16,24,,36,85,.424,8,20,.400,28,34,.824,15,46,20,7,2,21,19
81,81,2007-04-17,,DAL,W,111,82,35,84,.417,11,22,.500,30,37,.811,15,53,24,10,8,8,28,,28,76,.368,2,12,.167,24,34,.706,14,50,9,4,7,15,28
82,82,2007-04-18,@,POR,W,120,98,48,91,.527,11,29,.379,13,19,.684,11,44,37,11,1,14,21,,33,77,.429,2,14,.143,30,34,.882,9,39,22,8,2,19,19
