,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
21,21,2013-12-07,@,MEM,W,108,82,44,88,.500,8,18,.444,12,14,.857,15,47,24,6,5,10,20,,31,85,.365,2,10,.200,18,22,.818,17,40,13,8,6,8,10
22,22,2013-12-09,@,CHA,L,111,115,41,90,.456,11,37,.297,18,22,.818,10,53,20,3,6,15,24,,43,94,.457,6,12,.500,23,29,.793,7,46,22,6,4,7,16
23,23,2013-12-11,,DAL,W,95,93,37,86,.430,12,28,.429,9,15,.600,14,50,20,6,6,18,18,,37,88,.420,8,23,.348,11,14,.786,8,43,24,9,4,11,15
24,24,2013-12-13,,HOU,L,112,116,43,90,.478,6,22,.273,20,24,.833,19,56,22,6,6,18,30,,39,79,.494,12,29,.414,26,35,.743,7,32,20,10,3,15,23
25,25,2013-12-15,@,PHO,L,102,106,34,80,.425,11,22,.500,23,33,.697,11,50,19,6,4,20,25,,35,79,.443,13,27,.481,23,34,.676,5,45,17,13,5,12,24
26,26,2013-12-17,,NOP,W,104,93,41,91,.451,5,20,.250,17,24,.708,17,58,25,6,2,12,23,,33,88,.375,5,18,.278,22,30,.733,12,44,22,8,3,10,20
27,27,2013-12-19,,SAS,L,102,104,42,90,.467,8,31,.258,10,11,.909,13,47,26,14,4,24,21,,40,89,.449,11,27,.407,13,19,.684,9,39,21,10,2,19,11
28,28,2013-12-21,,LAL,W,102,83,38,98,.388,12,31,.387,14,19,.737,16,55,19,14,5,16,24,,26,80,.325,4,20,.200,27,33,.818,12,50,11,8,5,24,18
29,29,2013-12-23,@,DEN,W,89,81,36,84,.429,7,16,.438,10,18,.556,11,42,17,4,8,15,18,,31,81,.383,3,13,.231,16,21,.762,12,47,16,7,10,17,17
30,30,2013-12-25,,LAC,W,105,103,40,95,.421,10,24,.417,15,22,.682,16,49,27,8,4,13,22,,40,81,.494,4,18,.222,19,23,.826,6,38,22,6,9,13,24
31,31,2013-12-27,,PHO,W,115,86,45,85,.529,8,20,.400,17,24,.708,15,56,32,9,4,21,25,,32,89,.360,4,23,.174,18,23,.783,16,41,12,9,4,17,22
32,32,2013-12-29,@,CLE,W,108,104,42,95,.442,10,33,.303,14,19,.737,12,52,30,8,10,17,28,,38,92,.413,10,16,.625,18,21,.857,7,44,21,8,7,15,18
33,33,2013-12-31,@,ORL,W,94,81,41,85,.482,6,27,.222,6,10,.600,12,56,21,3,11,17,13,,34,89,.382,5,19,.263,8,13,.615,9,37,19,7,3,9,13
34,34,2014-01-02,@,MIA,W,123,114,46,82,.561,15,29,.517,16,19,.842,6,40,29,9,1,18,24,,40,78,.513,8,18,.444,26,31,.839,5,31,20,10,2,15,19
35,35,2014-01-03,@,ATL,W,101,100,39,87,.448,6,27,.222,17,25,.680,13,47,30,15,7,21,17,,37,80,.463,10,31,.323,16,19,.842,7,41,23,15,4,19,19
36,36,2014-01-05,@,WAS,W,112,96,43,85,.506,9,22,.409,17,20,.850,8,45,24,8,7,12,15,,37,86,.430,6,20,.300,16,16,1.000,9,42,23,8,5,13,17
37,37,2014-01-07,@,MIL,W,101,80,39,85,.459,10,32,.313,13,20,.650,16,56,21,5,4,17,22,,31,80,.388,5,15,.333,13,18,.722,10,36,20,8,3,11,19
38,38,2014-01-08,@,BRK,L,98,102,36,78,.462,9,26,.346,17,23,.739,6,40,19,7,5,18,27,,34,77,.442,5,19,.263,29,35,.829,10,41,13,12,2,15,20
39,39,2014-01-10,,BOS,W,99,97,38,92,.413,8,26,.308,15,21,.714,14,46,23,7,1,11,18,,38,85,.447,7,19,.368,14,16,.875,12,49,19,7,8,17,25
40,40,2014-01-15,,DEN,L,116,123,39,90,.433,9,28,.321,29,33,.879,9,41,24,7,3,12,21,,45,83,.542,12,24,.500,21,29,.724,9,46,22,9,6,16,27
41,41,2014-01-17,@,OKC,L,121,127,43,82,.524,16,27,.593,19,34,.559,12,33,22,10,1,17,29,,47,81,.580,9,22,.409,24,33,.727,12,41,23,13,4,17,26
42,42,2014-01-18,@,NOP,W,97,87,37,84,.440,6,22,.273,17,19,.895,10,43,17,7,11,8,20,,32,83,.386,2,11,.182,21,28,.750,15,47,18,4,5,13,17
43,43,2014-01-20,,IND,L,94,102,35,86,.407,10,30,.333,14,20,.700,13,45,21,7,2,15,22,,41,91,.451,8,19,.421,12,15,.800,17,52,19,7,5,14,19
44,44,2014-01-24,,MIN,L,120,121,49,89,.551,9,22,.409,13,15,.867,9,41,31,4,8,14,26,,47,94,.500,9,22,.409,18,28,.643,14,44,29,9,3,12,18
45,45,2014-01-26,,POR,W,103,88,38,91,.418,10,25,.400,17,21,.810,10,51,22,8,4,9,21,,28,83,.337,6,21,.286,26,33,.788,12,54,16,3,6,14,19
46,46,2014-01-28,,WAS,L,85,88,30,80,.375,7,23,.304,18,23,.783,5,47,19,12,6,19,16,,34,90,.378,10,22,.455,10,15,.667,12,56,20,10,4,18,17
47,47,2014-01-30,,LAC,W,111,92,45,91,.495,6,21,.286,15,20,.750,16,53,24,8,5,11,21,,31,76,.408,8,24,.333,22,34,.647,8,34,17,6,1,13,15
48,48,2014-01-31,@,UTA,W,95,90,33,88,.375,10,26,.385,19,24,.792,14,43,17,9,5,8,22,,35,73,.479,3,9,.333,17,21,.810,6,42,18,3,3,18,22
49,49,2014-02-04,,CHA,L,75,91,29,93,.312,4,20,.200,13,16,.813,18,50,18,7,4,16,18,,37,78,.474,5,13,.385,12,19,.632,9,48,22,9,2,15,20
50,50,2014-02-06,,CHI,W,102,87,40,83,.482,11,22,.500,11,15,.733,12,39,24,7,6,12,18,,32,77,.416,4,14,.286,19,20,.950,14,45,20,8,3,15,16
51,51,2014-02-08,@,PHO,L,109,122,41,84,.488,8,25,.320,19,26,.731,12,34,16,5,4,12,21,,43,80,.538,11,21,.524,25,30,.833,12,45,16,9,2,17,22
52,52,2014-02-10,,PHI,W,123,80,43,88,.489,12,29,.414,25,30,.833,13,60,24,9,11,18,20,,33,90,.367,2,17,.118,12,17,.706,7,38,15,10,2,17,21
53,53,2014-02-12,,MIA,L,110,111,40,83,.482,9,16,.563,21,26,.808,11,43,22,10,4,13,18,,42,78,.538,10,22,.455,17,25,.680,4,35,25,11,5,12,20
54,54,2014-02-19,@,SAC,W,101,92,39,86,.453,3,19,.158,20,24,.833,6,35,26,14,3,7,23,,33,79,.418,6,17,.353,20,28,.714,15,49,13,4,3,21,19
55,55,2014-02-20,,HOU,W,102,99,37,93,.398,9,27,.333,19,24,.792,14,49,18,8,9,12,24,,37,101,.366,9,30,.300,16,25,.640,21,60,24,4,6,12,25
56,56,2014-02-22,,BRK,W,93,86,37,85,.435,6,20,.300,13,17,.765,12,50,26,12,4,10,22,,32,78,.410,2,21,.095,20,24,.833,7,39,11,5,2,16,14
57,57,2014-02-24,@,DET,W,104,96,38,82,.463,13,31,.419,15,22,.682,11,44,27,3,7,13,19,,40,99,.404,4,13,.308,12,18,.667,16,45,26,7,6,8,23
58,58,2014-02-26,@,CHI,L,83,103,30,84,.357,5,21,.238,18,22,.818,9,41,17,6,7,16,27,,37,83,.446,5,14,.357,24,30,.800,16,56,24,8,9,16,24
59,59,2014-02-28,@,NYK,W,126,103,44,92,.478,14,35,.400,24,31,.774,12,49,25,11,5,15,21,,36,95,.379,10,25,.400,21,23,.913,13,50,14,8,4,17,24
60,60,2014-03-02,@,TOR,L,98,104,37,88,.420,8,23,.348,16,20,.800,16,41,25,5,5,13,22,,38,79,.481,8,22,.364,20,23,.870,9,39,28,6,3,9,18
61,61,2014-03-04,@,IND,W,98,96,37,84,.440,10,20,.500,14,21,.667,10,44,24,4,6,10,21,,36,86,.419,3,16,.188,21,22,.955,9,43,16,5,7,8,20
62,62,2014-03-05,@,BOS,W,108,88,46,98,.469,5,28,.179,11,12,.917,15,45,28,13,6,11,24,,30,76,.395,7,26,.269,21,26,.808,11,40,19,4,5,22,16
63,63,2014-03-07,,ATL,W,111,97,43,80,.538,6,19,.316,19,24,.792,11,44,28,12,3,16,17,,39,86,.453,8,34,.235,11,13,.846,10,36,26,7,1,17,22
64,64,2014-03-09,,PHO,W,113,107,45,85,.529,10,22,.455,13,21,.619,9,35,27,7,3,12,22,,36,75,.480,10,21,.476,25,28,.893,9,41,21,6,1,19,24
65,65,2014-03-11,,DAL,W,108,85,41,80,.513,12,25,.480,14,17,.824,8,46,26,7,6,19,24,,30,82,.366,5,18,.278,20,31,.645,11,40,18,10,3,17,16
66,66,2014-03-12,@,LAC,L,98,111,36,82,.439,8,21,.381,18,25,.720,6,36,27,6,2,12,21,,43,88,.489,8,18,.444,17,24,.708,11,49,23,7,9,10,21
67,67,2014-03-14,,CLE,L,94,103,35,77,.455,11,29,.379,13,19,.684,5,42,23,6,6,17,16,,40,82,.488,10,22,.455,13,18,.722,4,41,19,11,4,11,20
68,68,2014-03-16,@,POR,W,113,112,42,88,.477,11,30,.367,18,22,.818,10,41,17,7,7,12,29,,37,88,.420,12,28,.429,26,30,.867,12,48,25,6,4,12,16
69,69,2014-03-18,,ORL,W,103,89,37,82,.451,10,27,.370,19,21,.905,9,44,21,7,2,11,19,,35,77,.455,4,13,.308,15,20,.750,5,40,22,2,2,16,17
70,70,2014-03-20,,MIL,W,115,110,43,80,.538,8,27,.296,21,25,.840,8,42,26,6,3,15,28,,39,80,.488,3,12,.250,29,39,.744,7,36,23,7,1,10,21
71,71,2014-03-22,,SAS,L,90,99,31,77,.403,3,15,.200,25,29,.862,11,54,21,4,8,18,20,,35,89,.393,10,28,.357,19,25,.760,9,40,24,10,6,11,18
72,72,2014-03-28,,MEM,W,100,93,40,81,.494,9,20,.450,11,14,.786,10,43,22,5,6,12,14,,41,81,.506,2,12,.167,9,16,.563,9,33,24,9,4,9,15
73,73,2014-03-30,,NYK,L,84,89,28,79,.354,10,31,.323,18,22,.818,14,46,14,2,7,10,19,,32,80,.400,9,25,.360,16,18,.889,10,40,15,5,3,9,19
74,74,2014-04-01,@,DAL,W,122,120,52,91,.571,15,31,.484,3,6,.500,10,44,33,6,3,12,16,,47,96,.490,14,30,.467,12,16,.750,15,43,27,7,5,8,12
75,75,2014-04-02,@,SAS,L,90,111,36,85,.424,8,21,.381,10,10,1.000,7,33,21,7,2,13,19,,44,83,.530,4,19,.211,19,22,.864,8,45,29,6,2,13,12
76,76,2014-04-04,,SAC,W,102,69,42,93,.452,10,30,.333,8,12,.667,15,57,25,6,5,12,22,,25,78,.321,1,10,.100,18,25,.720,10,44,12,4,2,16,14
77,77,2014-04-06,,UTA,W,130,102,52,90,.578,17,33,.515,9,9,1.000,6,45,34,9,2,16,23,,39,86,.453,4,13,.308,20,28,.714,8,37,27,13,1,12,13
78,78,2014-04-10,,DEN,L,99,100,40,88,.455,6,23,.261,13,15,.867,6,38,19,9,4,13,17,,39,104,.375,10,34,.294,12,19,.632,25,63,23,9,5,16,18
79,79,2014-04-11,@,LAL,W,112,95,45,92,.489,13,25,.520,9,13,.692,12,57,27,12,5,17,17,,35,89,.393,9,28,.321,16,20,.800,8,42,23,10,2,15,12
80,80,2014-04-13,@,POR,L,117,119,44,91,.484,17,37,.459,12,16,.750,6,38,22,10,0,14,27,,43,86,.500,10,24,.417,23,32,.719,7,46,26,7,3,14,12
81,81,2014-04-14,,MIN,W,130,120,49,101,.485,15,37,.405,17,19,.895,19,51,31,13,4,15,27,,43,81,.531,8,15,.533,26,33,.788,10,43,37,7,3,21,16
82,82,2014-04-16,@,DEN,W,116,112,44,90,.489,8,23,.348,20,35,.571,11,45,27,12,4,14,23,,37,84,.440,9,34,.265,29,35,.829,9,42,23,4,4,19,28
