,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
15,15,1997-12-03,,CLE,L,67,95,29,74,.392,3,6,.500,6,7,.857,8,42,21,7,8,27,22,,36,92,.391,4,9,.444,19,24,.792,17,48,27,18,3,13,14
16,16,1997-12-05,,ORL,W,104,89,41,81,.506,5,10,.500,17,24,.708,12,52,32,7,7,18,26,,33,86,.384,5,13,.385,18,27,.667,14,39,17,6,3,12,21
17,17,1997-12-07,@,SAC,L,84,99,34,88,.386,1,10,.100,15,22,.682,14,53,20,3,9,17,34,,32,82,.390,1,4,.250,34,48,.708,14,47,18,7,8,12,23
18,18,1997-12-10,,LAL,W,93,92,35,83,.422,1,5,.200,22,26,.846,14,44,26,11,7,15,28,,33,78,.423,5,13,.385,21,31,.677,14,44,21,9,3,19,24
19,19,1997-12-12,@,VAN,L,88,95,36,89,.404,0,3,.000,16,21,.762,16,43,22,10,5,14,24,,33,72,.458,3,8,.375,26,33,.788,9,42,30,10,4,16,18
20,20,1997-12-13,,SAC,W,95,91,37,91,.407,0,2,.000,21,29,.724,14,53,22,12,6,16,21,,33,87,.379,5,13,.385,20,30,.667,15,53,21,9,5,19,21
21,21,1997-12-16,,DAL,W,103,92,43,83,.518,2,4,.500,15,25,.600,12,50,30,9,7,11,18,,38,97,.392,6,13,.462,10,19,.526,22,49,20,8,1,11,22
22,22,1997-12-18,@,LAC,L,78,82,32,82,.390,0,4,.000,14,25,.560,19,53,12,11,6,16,23,,30,77,.390,7,13,.538,15,25,.600,11,44,13,11,8,18,19
23,23,1997-12-20,@,SEA,L,89,108,38,89,.427,1,6,.167,12,21,.571,16,43,24,9,4,17,25,,38,81,.469,6,18,.333,26,36,.722,13,47,27,7,10,15,18
24,24,1997-12-22,@,PHO,L,76,91,34,73,.466,3,7,.429,5,12,.417,12,38,24,9,3,25,24,,36,74,.486,3,11,.273,16,29,.552,14,38,27,14,6,17,14
25,25,1997-12-23,,DEN,W,87,75,35,69,.507,2,7,.286,15,24,.625,7,44,27,3,7,16,25,,24,73,.329,2,8,.250,25,36,.694,15,44,20,8,2,15,22
26,26,1997-12-26,@,DEN,W,81,69,29,64,.453,4,6,.667,19,28,.679,10,44,14,7,7,23,23,,24,75,.320,2,6,.333,19,25,.760,9,33,14,10,5,17,22
27,27,1997-12-27,,PHI,L,78,85,35,84,.417,2,10,.200,6,12,.500,17,51,19,5,12,18,25,,29,81,.358,0,9,.000,27,39,.692,21,53,15,11,3,10,17
28,28,1997-12-30,,SEA,L,87,101,39,83,.470,3,7,.429,6,12,.500,13,45,26,11,9,22,16,,39,81,.481,9,19,.474,14,19,.737,8,37,30,16,6,16,15
29,29,1998-01-02,,LAC,L,79,94,29,81,.358,1,7,.143,20,28,.714,17,50,19,11,5,20,19,,39,83,.470,6,18,.333,10,15,.667,10,48,30,6,8,17,24
30,30,1998-01-07,,ATL,L,86,106,34,83,.410,2,9,.222,16,20,.800,17,43,22,6,4,14,23,,39,76,.513,5,11,.455,23,33,.697,13,42,28,8,7,12,19
31,31,1998-01-09,@,DET,L,72,101,29,75,.387,3,11,.273,11,21,.524,7,36,18,4,4,19,18,,40,87,.460,1,6,.167,20,23,.870,17,51,23,9,4,11,15
32,32,1998-01-10,@,CHI,L,82,87,35,82,.427,6,9,.667,6,11,.545,17,49,23,7,3,15,20,,33,83,.398,3,12,.250,18,28,.643,17,44,19,8,4,9,12
33,33,1998-01-12,@,MIN,L,87,103,31,81,.383,5,11,.455,20,27,.741,13,38,20,7,5,14,25,,36,80,.450,3,7,.429,28,38,.737,19,52,25,10,4,15,22
34,34,1998-01-14,@,MIL,L,95,101,36,79,.456,4,9,.444,19,24,.792,15,40,20,6,4,15,26,,33,76,.434,2,6,.333,33,36,.917,10,36,18,8,3,12,19
35,35,1998-01-16,@,ATL,L,89,102,39,96,.406,0,11,.000,11,18,.611,25,46,17,7,7,10,24,,37,86,.430,0,3,.000,28,34,.824,24,55,17,4,3,13,18
36,36,1998-01-17,@,PHI,L,84,112,30,86,.349,2,12,.167,22,27,.815,20,45,22,9,7,15,21,,41,82,.500,7,15,.467,23,32,.719,14,46,31,9,12,13,19
37,37,1998-01-20,,PHO,L,69,87,29,87,.333,1,10,.100,10,16,.625,22,50,15,4,7,14,21,,34,85,.400,2,7,.286,17,23,.739,16,44,24,9,4,10,18
38,38,1998-01-21,@,UTA,L,85,98,35,84,.417,0,9,.000,15,24,.625,12,38,16,10,12,9,22,,39,81,.481,3,6,.500,17,27,.630,18,52,32,6,8,13,19
39,39,1998-01-23,,VAN,L,80,88,28,78,.359,4,12,.333,20,32,.625,13,49,20,9,5,12,22,,29,69,.420,6,13,.462,24,31,.774,7,37,22,8,2,13,22
40,40,1998-01-24,@,VAN,L,96,107,35,87,.402,2,8,.250,24,28,.857,12,36,15,9,6,8,23,,42,82,.512,2,9,.222,21,31,.677,12,46,28,7,4,13,21
41,41,1998-01-27,@,POR,W,82,78,36,80,.450,3,7,.429,7,13,.538,9,36,24,4,7,10,19,,35,81,.432,1,5,.200,7,16,.438,12,40,16,6,8,14,12
42,42,1998-01-29,@,SEA,L,97,109,38,82,.463,3,11,.273,18,24,.750,11,38,14,11,5,18,25,,40,80,.500,9,23,.391,20,29,.690,11,42,27,9,7,15,23
43,43,1998-01-30,,CHI,L,80,87,33,83,.398,3,8,.375,11,13,.846,19,49,19,5,5,20,25,,30,90,.333,0,2,.000,27,34,.794,27,53,14,14,5,12,11
44,44,1998-02-01,,UTA,L,88,115,30,87,.345,2,7,.286,26,36,.722,28,50,19,7,7,21,28,,44,84,.524,0,3,.000,27,32,.844,13,45,37,11,4,13,29
45,45,1998-02-03,,SAS,L,96,105,40,83,.482,1,4,.250,15,20,.750,10,34,17,8,6,8,23,,43,85,.506,5,14,.357,14,21,.667,14,45,36,3,7,13,21
46,46,1998-02-10,,WAS,L,87,99,36,82,.439,1,6,.167,14,27,.519,14,51,21,8,4,22,23,,37,91,.407,6,16,.375,19,26,.731,18,51,23,11,6,13,21
47,47,1998-02-11,@,LAL,L,99,105,41,101,.406,5,14,.357,12,12,1.000,20,47,22,7,8,12,27,,40,78,.513,4,9,.444,21,35,.600,14,44,27,7,8,15,14
48,48,1998-02-13,,SAC,L,92,109,42,95,.442,2,9,.222,6,11,.545,20,51,24,6,8,12,20,,45,92,.489,4,7,.571,15,21,.714,15,45,29,6,6,10,16
49,49,1998-02-15,,BOS,W,101,87,40,81,.494,3,6,.500,18,25,.720,22,52,31,12,7,21,23,,34,93,.366,5,19,.263,14,20,.700,26,42,20,14,4,17,21
50,50,1998-02-17,@,POR,L,83,101,34,93,.366,1,7,.143,14,21,.667,13,46,18,9,1,11,31,,34,81,.420,4,18,.222,29,36,.806,16,55,22,4,7,16,19
51,51,1998-02-18,,CHH,W,88,77,30,69,.435,1,9,.111,27,35,.771,12,46,20,10,3,19,20,,31,79,.392,2,13,.154,13,17,.765,13,39,15,10,1,18,25
52,52,1998-02-20,,DEN,W,95,88,32,68,.471,3,11,.273,28,35,.800,8,37,25,12,5,16,20,,37,80,.463,3,11,.273,11,14,.786,9,37,21,7,2,15,26
53,53,1998-02-22,,MIA,L,82,90,31,65,.477,3,11,.273,17,25,.680,13,43,18,3,1,20,25,,31,74,.419,4,15,.267,24,27,.889,11,31,22,13,2,6,22
54,54,1998-02-24,@,NYK,W,87,82,35,86,.407,1,9,.111,16,18,.889,13,46,18,9,6,12,14,,32,79,.405,6,20,.300,12,16,.750,11,46,19,10,3,17,22
55,55,1998-02-26,@,WAS,L,87,110,34,81,.420,4,11,.364,15,24,.625,9,38,20,10,3,18,23,,43,89,.483,6,20,.300,18,24,.750,12,45,25,10,6,18,21
56,56,1998-02-27,@,BOS,L,88,120,33,89,.371,3,16,.188,19,30,.633,21,45,19,7,3,15,14,,51,100,.510,6,18,.333,12,15,.800,22,58,40,10,6,12,26
57,57,1998-03-01,@,CLE,L,82,102,34,87,.391,0,3,.000,14,17,.824,13,42,23,8,2,20,21,,36,85,.424,4,10,.400,26,30,.867,15,45,27,11,6,13,18
58,58,1998-03-02,@,CHH,L,83,112,31,74,.419,3,12,.250,18,27,.667,8,35,22,8,4,19,19,,45,86,.523,2,7,.286,20,24,.833,13,47,33,13,2,15,20
59,59,1998-03-04,,SAS,W,90,83,35,84,.417,3,6,.500,17,21,.810,13,40,21,17,7,17,24,,32,73,.438,0,7,.000,19,31,.613,17,48,25,8,9,29,20
60,60,1998-03-06,,IND,L,87,101,31,81,.383,2,8,.250,23,29,.793,23,52,20,7,2,19,17,,44,86,.512,5,12,.417,8,15,.533,14,41,30,13,3,12,22
61,61,1998-03-09,@,SAC,W,93,88,35,90,.389,1,7,.143,22,31,.710,24,62,16,6,5,9,20,,37,88,.420,3,11,.273,11,22,.500,14,42,22,3,6,7,20
62,62,1998-03-11,,MIN,L,84,113,32,89,.360,0,5,.000,20,27,.741,19,52,19,5,5,18,17,,50,94,.532,3,7,.429,10,19,.526,15,51,30,15,4,11,22
63,63,1998-03-13,@,PHO,L,77,101,29,80,.363,3,8,.375,16,20,.800,16,49,16,6,4,18,18,,41,88,.466,4,9,.444,15,18,.833,10,40,34,10,8,7,16
64,64,1998-03-15,,TOR,L,98,100,37,100,.370,3,9,.333,21,36,.583,26,68,20,7,7,16,22,,39,95,.411,3,13,.231,19,29,.655,14,52,14,10,8,13,25
65,65,1998-03-17,,LAC,L,102,107,37,87,.425,1,5,.200,27,34,.794,24,49,24,6,7,17,18,,41,83,.494,7,15,.467,18,23,.783,10,33,27,9,2,12,21
66,66,1998-03-19,@,DAL,L,82,88,32,95,.337,3,15,.200,15,18,.833,24,56,21,9,6,19,22,,34,88,.386,4,9,.444,16,20,.800,14,48,24,7,12,21,19
67,67,1998-03-20,@,MIA,L,87,93,34,91,.374,3,10,.300,16,17,.941,22,53,17,3,4,10,25,,34,79,.430,5,14,.357,20,28,.714,13,44,21,5,9,5,18
68,68,1998-03-22,@,ORL,L,83,92,31,82,.378,3,8,.375,18,22,.818,15,46,17,4,8,15,30,,29,77,.377,2,5,.400,32,46,.696,17,47,23,11,10,8,17
69,69,1998-03-24,,NYK,L,75,88,31,72,.431,1,3,.333,12,16,.750,14,40,20,7,0,21,13,,38,75,.507,5,15,.333,7,7,1.000,6,33,33,13,8,16,14
70,70,1998-03-26,,SEA,W,98,91,39,86,.453,2,7,.286,18,27,.667,23,58,28,10,8,16,23,,32,80,.400,4,14,.286,23,33,.697,15,38,20,11,2,15,19
71,71,1998-03-27,@,DEN,L,89,97,31,74,.419,3,5,.600,24,30,.800,15,35,18,4,4,15,20,,32,62,.516,5,9,.556,28,34,.824,4,27,22,11,8,11,20
72,72,1998-03-29,,POR,L,83,99,32,74,.432,0,4,.000,19,30,.633,15,39,19,4,1,16,19,,40,77,.519,2,8,.250,17,24,.708,14,38,24,8,8,10,24
73,73,1998-03-31,,MIL,L,89,94,35,85,.412,2,10,.200,17,25,.680,16,52,24,9,8,20,29,,32,87,.368,2,3,.667,28,31,.903,15,49,19,8,6,16,22
74,74,1998-04-02,@,HOU,W,104,94,38,73,.521,3,6,.500,25,34,.735,10,37,30,8,5,12,21,,35,85,.412,5,25,.200,19,27,.704,20,46,25,6,2,12,23
75,75,1998-04-04,@,SAS,L,80,88,31,84,.369,2,12,.167,16,21,.762,9,34,12,5,8,15,28,,32,73,.438,0,2,.000,24,33,.727,9,50,16,10,10,17,20
76,76,1998-04-07,,UTA,L,99,101,38,74,.514,5,8,.625,18,26,.692,11,33,28,5,3,14,30,,32,65,.492,4,11,.364,33,39,.846,10,37,27,9,6,13,23
77,77,1998-04-09,,HOU,L,89,93,39,81,.481,1,4,.250,10,13,.769,11,45,27,6,2,19,17,,33,81,.407,7,23,.304,20,26,.769,10,37,24,15,4,12,13
78,78,1998-04-11,,LAL,L,84,96,30,72,.417,3,12,.250,21,33,.636,11,37,23,10,1,17,27,,35,77,.455,6,17,.353,20,31,.645,20,47,23,6,5,21,21
79,79,1998-04-13,,PHO,L,97,105,37,85,.435,4,10,.400,19,24,.792,11,46,22,7,3,15,24,,34,78,.436,7,13,.538,30,35,.857,8,42,25,10,4,12,22
80,80,1998-04-15,@,LAC,W,92,80,32,75,.427,2,7,.286,26,30,.867,9,47,17,6,5,13,19,,31,82,.378,4,17,.235,14,17,.824,10,40,19,8,3,12,25
81,81,1998-04-16,,DAL,W,88,82,37,87,.425,3,8,.375,11,17,.647,17,47,26,10,6,11,12,,34,86,.395,3,10,.300,11,14,.786,19,48,26,5,8,14,15
82,82,1998-04-18,,VAN,W,112,100,44,90,.489,2,8,.250,22,28,.786,20,44,31,10,5,11,18,,40,72,.556,4,8,.500,16,25,.640,11,31,25,8,4,16,22
