,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
38,38,2000-01-21,,CLE,W,115,103,41,87,.471,9,16,.563,24,29,.828,17,49,31,13,3,15,28,,37,84,.440,4,12,.333,25,36,.694,16,43,18,10,5,19,24
39,39,2000-01-23,,MIN,L,81,99,31,87,.356,4,9,.444,15,22,.682,15,44,16,8,3,16,23,,39,82,.476,2,5,.400,19,24,.792,10,50,27,10,5,15,23
40,40,2000-01-25,@,DAL,L,103,117,38,93,.409,1,7,.143,26,33,.788,25,56,18,10,4,19,27,,42,86,.488,6,19,.316,27,31,.871,14,41,26,7,6,16,25
41,41,2000-01-27,@,HOU,W,115,110,41,86,.477,8,13,.615,25,36,.694,13,42,24,7,5,12,27,,38,91,.418,7,21,.333,27,36,.750,21,49,24,9,3,11,26
42,42,2000-02-01,@,LAC,W,107,76,48,90,.533,6,15,.400,5,7,.714,13,46,26,7,5,8,19,,28,81,.346,5,17,.294,15,18,.833,11,36,10,5,5,16,11
43,43,2000-02-02,,VAN,W,101,95,38,73,.521,7,13,.538,18,23,.783,10,37,26,7,3,16,23,,38,89,.427,4,11,.364,15,20,.750,21,45,18,9,1,16,20
44,44,2000-02-04,,DEN,W,103,101,41,80,.513,6,13,.462,15,25,.600,13,49,29,7,5,18,24,,39,89,.438,8,18,.444,15,20,.750,11,39,28,8,4,12,21
45,45,2000-02-06,@,NJN,L,90,110,35,93,.376,6,15,.400,14,20,.700,20,46,21,12,3,18,28,,37,81,.457,6,19,.316,30,36,.833,18,49,22,11,9,17,24
46,46,2000-02-07,@,ORL,L,100,120,39,92,.424,3,15,.200,19,29,.655,13,41,24,10,3,16,26,,46,80,.575,3,8,.375,25,31,.806,8,44,31,9,8,18,29
47,47,2000-02-09,@,MIA,L,100,115,35,78,.449,5,15,.333,25,29,.862,8,35,21,4,4,12,20,,48,90,.533,5,16,.313,14,18,.778,13,48,31,10,6,8,24
48,48,2000-02-15,,POR,L,83,92,31,77,.403,5,20,.250,16,28,.571,14,54,21,10,6,20,23,,35,95,.368,7,17,.412,15,23,.652,20,58,23,9,5,14,18
49,49,2000-02-16,@,POR,L,95,99,36,79,.456,8,19,.421,15,16,.938,13,38,23,18,2,28,28,,33,71,.465,8,13,.615,25,29,.862,13,39,23,15,5,26,21
50,50,2000-02-18,,BOS,W,122,100,43,84,.512,4,15,.267,32,45,.711,14,51,30,12,8,14,33,,30,78,.385,4,13,.308,36,53,.679,17,50,17,5,0,18,36
51,51,2000-02-20,,WAS,W,112,103,47,96,.490,4,13,.308,14,21,.667,18,58,31,9,7,16,27,,37,90,.411,5,11,.455,24,40,.600,20,48,21,9,7,14,20
52,52,2000-02-22,@,MIN,L,89,112,28,80,.350,3,14,.214,30,36,.833,14,35,15,10,4,14,23,,42,75,.560,3,8,.375,25,34,.735,12,48,34,7,7,16,26
53,53,2000-02-23,@,MIL,W,91,86,34,88,.386,4,13,.308,19,30,.633,21,62,27,9,2,15,22,,33,81,.407,4,9,.444,16,20,.800,6,40,16,8,6,12,21
54,54,2000-02-25,@,DET,L,99,131,40,102,.392,9,17,.529,10,20,.500,25,50,15,10,2,13,19,,48,84,.571,11,22,.500,24,27,.889,10,46,28,7,8,14,17
55,55,2000-02-26,@,IND,L,88,104,33,88,.375,2,12,.167,20,27,.741,19,58,17,5,4,18,29,,36,85,.424,7,18,.389,25,32,.781,8,40,23,10,12,9,21
56,56,2000-02-28,,ATL,W,80,75,33,89,.371,2,8,.250,12,20,.600,21,58,24,8,4,9,13,,29,84,.345,3,11,.273,14,17,.824,14,52,15,6,6,11,20
57,57,2000-03-03,@,DEN,L,88,122,35,97,.361,3,17,.176,15,25,.600,16,42,24,13,11,14,27,,52,96,.542,3,6,.500,15,21,.714,18,63,40,5,15,20,27
58,58,2000-03-05,,IND,L,95,114,34,80,.425,4,13,.308,23,30,.767,11,46,25,11,9,23,23,,41,94,.436,12,22,.545,20,27,.741,18,50,32,16,7,16,21
59,59,2000-03-07,,CHH,L,99,102,34,82,.415,1,12,.083,30,40,.750,15,49,20,3,4,9,33,,34,78,.436,2,12,.167,32,42,.762,12,49,24,7,4,10,27
60,60,2000-03-09,,LAL,L,92,109,35,82,.427,0,6,.000,22,37,.595,15,46,22,8,7,15,22,,40,83,.482,6,14,.429,23,27,.852,14,49,24,9,3,15,26
61,61,2000-03-10,@,SEA,L,85,99,35,84,.417,5,15,.333,10,17,.588,12,44,26,9,9,19,19,,37,86,.430,5,17,.294,20,26,.769,12,44,22,12,4,14,16
62,62,2000-03-12,,LAC,L,103,112,38,86,.442,3,11,.273,24,28,.857,17,43,25,4,6,6,19,,47,89,.528,5,17,.294,13,22,.591,19,46,25,3,7,9,20
63,63,2000-03-14,@,TOR,L,78,85,34,90,.378,4,15,.267,6,13,.462,16,47,20,4,9,12,25,,29,72,.403,6,12,.500,21,28,.750,8,44,21,9,15,7,20
64,64,2000-03-15,@,BOS,L,104,121,30,68,.441,3,9,.333,41,58,.707,13,39,15,6,4,21,31,,40,82,.488,5,14,.357,36,44,.818,13,41,28,8,3,10,36
65,65,2000-03-17,@,CHI,W,95,92,33,78,.423,5,12,.417,24,38,.632,8,43,21,12,7,21,31,,34,81,.420,4,16,.250,20,30,.667,10,45,30,10,5,27,37
66,66,2000-03-19,,PHO,L,82,99,31,88,.352,1,9,.111,19,30,.633,17,47,21,10,5,13,19,,37,83,.446,11,18,.611,14,20,.700,14,55,31,5,6,19,26
67,67,2000-03-21,@,VAN,L,82,98,26,76,.342,4,12,.333,26,32,.813,14,43,16,9,7,17,27,,37,81,.457,2,11,.182,22,37,.595,16,50,24,9,8,13,25
68,68,2000-03-22,@,LAL,L,96,119,36,90,.400,2,10,.200,22,34,.647,18,40,17,14,3,17,32,,42,84,.500,6,19,.316,29,38,.763,17,53,30,8,6,21,30
69,69,2000-03-24,,POR,L,83,96,31,74,.419,2,10,.200,19,24,.792,15,37,20,14,4,17,25,,34,68,.500,8,11,.727,20,31,.645,8,33,20,13,8,17,21
70,70,2000-03-26,@,PHO,L,82,90,32,83,.386,2,11,.182,16,25,.640,15,41,14,15,5,15,30,,33,73,.452,0,12,.000,24,32,.750,10,45,20,5,12,18,22
71,71,2000-03-28,@,HOU,L,86,121,38,96,.396,2,7,.286,8,15,.533,12,38,19,12,3,16,25,,44,88,.500,7,23,.304,26,32,.813,15,55,30,8,7,16,13
72,72,2000-03-30,@,SAS,L,90,102,36,85,.424,2,9,.222,16,19,.842,10,38,19,6,10,11,26,,37,78,.474,5,11,.455,23,29,.793,11,44,20,7,12,10,21
73,73,2000-03-31,@,UTA,L,97,114,33,91,.363,4,9,.444,27,35,.771,22,44,12,8,3,12,24,,38,72,.528,7,11,.636,31,36,.861,11,47,28,5,9,18,33
74,74,2000-04-02,,MIL,L,113,117,37,85,.435,7,15,.467,32,38,.842,17,42,29,8,4,17,27,,41,79,.519,5,11,.455,30,39,.769,13,42,23,11,4,18,29
75,75,2000-04-05,,LAL,L,104,111,40,96,.417,6,15,.400,18,26,.692,23,58,28,10,2,12,23,,40,79,.506,8,14,.571,23,30,.767,7,40,26,7,3,10,21
76,76,2000-04-07,,UTA,L,84,105,32,80,.400,2,10,.200,18,22,.818,17,40,24,11,1,22,28,,38,73,.521,6,14,.429,23,28,.821,9,39,28,11,5,19,20
77,77,2000-04-09,,DEN,W,117,103,43,85,.506,1,8,.125,30,48,.625,18,46,30,12,2,14,26,,37,82,.451,8,24,.333,21,27,.778,16,46,23,7,2,22,33
78,78,2000-04-11,,VAN,W,109,97,43,82,.524,1,7,.143,22,29,.759,13,41,25,8,5,12,20,,39,76,.513,2,7,.286,17,20,.850,8,35,22,5,1,15,23
79,79,2000-04-13,@,SAC,L,107,130,39,93,.419,1,5,.200,28,35,.800,16,45,19,12,2,16,32,,46,80,.575,5,17,.294,33,46,.717,7,43,32,11,4,18,28
80,80,2000-04-14,@,DEN,L,97,105,32,88,.364,5,12,.417,28,34,.824,19,47,17,11,7,15,28,,34,79,.430,10,26,.385,27,34,.794,14,49,25,10,12,22,32
81,81,2000-04-17,,MIN,L,96,101,37,78,.474,5,13,.385,17,29,.586,9,35,27,12,1,11,22,,37,83,.446,6,14,.429,21,25,.840,20,54,26,9,3,18,26
82,82,2000-04-19,,PHO,L,88,99,32,84,.381,2,10,.200,22,33,.667,11,38,25,13,5,16,18,,39,76,.513,7,11,.636,14,18,.778,10,51,26,9,5,27,26
